id,target
277,12
278,13
279,13
280,12
281,13
282,7
283,10
284,9
285,13
286,13
287,10
288,6
289,13
290,9
291,6
292,6
293,10
294,8
295,18
296,14
297,8
298,8
299,11
300,8
301,15
302,11
303,12
304,8
305,9
306,7
307,3
308,8
309,8
310,8
311,12
312,6
313,8
314,9
315,6
316,11
317,18
318,7
319,8
320,9
321,7
322,10
323,7
324,11
325,9
326,13
327,9
328,17
329,10
330,9
331,7
332,10
333,12
334,8
335,6
336,9
337,8
338,8
339,8
340,7
341,12
342,6
343,6
344,10
345,10
346,12
347,9
348,12
349,13
350,9
351,13
352,8
353,13
354,9
355,8
356,11
357,9
358,9
359,14
360,11
361,7
362,8
363,15
364,13
365,6
366,11
367,9
368,10
369,9
370,14
371,11
372,8
373,24
374,7
375,8
376,10
377,5
378,7
379,14
380,8
381,6
382,4
383,14
384,10
385,9
386,8
387,10
388,8
389,10
390,8
391,12
392,8
393,10
394,16
395,11
396,9
397,13
398,9
399,19
400,11
401,8
402,6
403,9
404,6
405,13
406,17
407,8
408,9
409,7
410,11
411,13
412,7
413,11
414,8
415,9
416,11
417,15
418,8
419,8
420,10
421,12
422,13
423,10
424,9
425,7
426,19
427,9
428,11
429,10
430,8
431,6
432,9
433,8
434,10
435,8
436,7
437,7
438,6
439,5
440,11
441,6
442,10
443,10
444,7
445,9
446,5
447,8
448,5
449,10
450,9
451,8
452,13
453,10
454,10
455,9
456,7
457,9
458,8
459,13
460,8
461,9
462,10
463,11
464,12
465,12
466,7
467,9
468,14
469,11
470,9
471,11
472,8
473,10
474,11
475,15
476,10
477,10
478,10
479,10
480,10
481,11
482,10
483,10
484,11
485,11
486,11
487,9
488,11
489,7
490,19
491,17
492,9
493,11
494,8
495,7
496,12
497,11
498,16
499,13
500,13
501,23
502,11
503,10
504,10
505,9
506,10
507,10
508,10
509,18
510,11
511,9
512,12
513,7
514,18
515,10
516,17
517,21
518,10
519,13
520,8
521,9
522,15
523,10
524,7
525,8
526,9
527,13
528,11
529,6
530,12
531,7
532,6
533,13
534,10
535,8
536,13
537,8
538,11
539,9
540,5
541,7
542,10
543,9
544,13
545,9
546,10
547,16
548,15
549,9
550,7
551,8
552,11
553,7
554,8
555,13
556,6
557,8
558,9
559,7
560,8
561,11
562,14
563,9
564,9
565,10
566,10
567,9
568,10
569,9
570,7
571,13
572,10
573,11
574,7
575,13
576,10
577,15
578,10
579,8
580,5
581,11
582,9
583,9
584,12
585,15
586,7
587,5
588,9
589,17
590,8
591,7
592,10
593,6
594,9
595,10
596,8
597,5
598,10
599,3
600,8
601,7
602,10
603,10
604,9
605,10
606,8
607,7
608,9
609,8
610,12
611,10
612,10
613,13
614,7
615,12
616,8
617,10
618,6
619,14
620,13
621,7
622,7
623,11
624,5
625,7
626,8
627,6
628,10
629,6
630,6
631,8
632,6
633,7
634,10
635,9
636,14
637,9
638,13
639,11
640,10
641,6
642,11
643,15
644,10
645,7
646,12
647,10
648,11
649,7
650,8
651,8
652,8
653,8
654,6
655,8
656,10
657,10
658,9
659,10
660,7
661,11
662,11
663,15
664,11
665,9
666,10
667,11
668,9
669,10
670,7
671,9
672,7
673,9
674,6
675,13
676,13
677,10
678,12
679,10
680,10
681,14
682,19
683,10
684,12
685,9
686,11
687,11
688,15
689,12
690,8
691,12
692,6
693,5
694,5
695,14
696,4
697,8
698,14
699,8
700,7
701,8
702,14
703,8
704,7
705,9
706,8
707,12
708,9
709,7
710,13
711,14
712,11
713,6
714,13
715,9
716,7
717,10
718,5
719,9
720,8
721,6
722,8
723,13
724,8
725,10
726,9
727,11
728,9
729,8
730,20
731,13
732,9
733,11
734,11
735,10
736,19
737,8
738,14
739,11
740,10
741,10
742,10
743,12
744,8
745,11
746,11
747,6
748,10
749,7
750,9
751,6
752,11
753,3
754,10
755,7
756,10
757,7
758,13
759,12
760,11
761,9
762,12
763,11
764,11
765,10
766,4
767,9
768,6
769,12
770,9
771,17
772,12
773,8
774,6
775,10
776,13
777,8
778,5
779,5
780,10
781,6
782,10
783,9
784,12
785,8
786,9
787,12
788,14
789,4
790,11
791,6
792,10
793,11
794,13
795,6
796,9
797,9
798,7
799,12
800,9
801,6
802,10
803,19
804,16
805,8
806,7
807,12
808,14
809,8
810,11
811,11
812,6
813,9
814,13
815,10
816,10
817,9
818,10
819,8
820,9
821,13
822,15
823,8
824,10
825,6
826,11
827,9
828,6
829,12
830,9
831,11
832,10
833,10
834,10
835,8
836,7
837,12
838,8
839,9
840,13
841,9
842,11
843,13
844,9
845,9
846,10
847,9
848,8
849,12
850,7
851,7
852,7
853,10
854,11
855,13
856,6
857,5
858,12
859,19
860,8
861,8
862,14
863,13
864,10
865,12
866,10
867,16
868,9
869,8
870,6
871,9
872,10
873,7
874,17
875,10
876,7
877,9
878,17
879,10
880,10
881,19
882,8
883,8
884,18
885,6
886,18
887,14
888,9
889,10
890,9
891,12
892,9
893,7
894,10
895,17
896,8
897,12
898,13
899,7
900,6
901,5
902,9
903,12
904,10
905,9
906,10
907,7
908,6
909,9
910,14
911,10
912,7
913,11
914,9
915,6
916,10
917,8
918,10
919,17
920,7
921,10
922,12
923,11
924,14
925,7
926,9
927,7
928,4
929,8
930,10
931,11
932,4
933,7
934,6
935,11
936,11
937,9
938,8
939,15
940,7
941,10
942,6
943,10
944,8
945,12
946,7
947,4
948,8
949,11
950,9
951,9
952,10
953,7
954,9
955,4
956,7
957,12
958,16
959,9
960,11
961,14
962,8
963,12
964,9
965,8
966,8
967,9
968,5
969,8
970,9
971,9
972,14
973,8
974,11
975,11
976,8
977,6
978,7
979,12
980,16
981,7
982,8
983,11
984,13
985,4
986,8
987,13
988,7
989,8
990,19
991,7
992,10
993,13
994,5
995,15
996,9
997,10
998,12
999,9
1000,9
1001,10
1002,14
1003,12
1004,10
1005,12
1006,11
1007,8
1008,6
1009,14
1010,10
1011,8
1012,13
1013,10
1014,9
1015,11
1016,16
1017,11
1018,6
1019,6
1020,8
1021,11
1022,10
1023,18
1024,7
1025,7
1026,9
1027,10
1028,8
1029,8
1030,8
1031,11
1032,20
1033,9
1034,10
1035,6
1036,20
1037,12
1038,4
1039,8
1040,6
1041,11
1042,11
1043,11
1044,10
1045,9
1046,9
1047,10
1048,9
1049,10
1050,8
1051,12
1052,7
1053,17
1054,7
1055,11
1056,11
1057,12
1058,13
1059,13
1060,9
1061,7
1062,14
1063,10
1064,4
1065,8
1066,9
1067,8
1068,8
1069,8
1070,8
1071,12
1072,11
1073,12
1074,6
1075,12
1076,12
1077,15
1078,11
1079,11
1080,14
1081,7
1082,7
1083,14
1084,9
1085,8
1086,11
1087,11
1088,6
1089,10
1090,9
1091,11
1092,11
1093,7
1094,10
1095,11
1096,8
1097,10
1098,6
1099,8
1100,12
1101,13
1102,4
1103,9
1104,10
1105,11
1106,7
1107,12
1108,20
1109,17
1110,19
1111,8
1112,14
1113,10
1114,15
1115,10
1116,10
1117,7
1118,8
1119,16
1120,12
1121,12
1122,12
1123,4
1124,9
1125,12
1126,12
1127,10
1128,6
1129,11
1130,15
1131,6
1132,4
1133,11
1134,2
1135,8
1136,8
1137,10
1138,7
1139,9
1140,9
1141,6
1142,9
1143,6
1144,8
1145,18
1146,18
1147,7
1148,15
1149,9
1150,10
1151,12
1152,11
1153,13
1154,8
1155,17
1156,11
1157,6
1158,8
1159,9
1160,10
1161,9
1162,10
1163,10
1164,7
1165,11
1166,9
1167,10
1168,3
1169,9
1170,6
1171,12
1172,16
1173,12
1174,14
1175,9
1176,7
1177,4
1178,9
1179,10
1180,6
1181,7
1182,6
1183,7
1184,12
1185,10
1186,13
1187,9
1188,16
1189,8
1190,11
1191,10
1192,8
1193,9
1194,9
1195,11
1196,13
1197,14
1198,8
1199,11
1200,9
1201,7
1202,10
1203,15
1204,13
1205,9
1206,7
1207,8
1208,8
1209,8
1210,17
1211,10
1212,8
1213,11
1214,23
1215,8
1216,11
1217,8
1218,11
1219,10
1220,12
1221,3
1222,11
1223,18
1224,7
1225,7
1226,8
1227,10
1228,9
1229,7
1230,9
1231,10
1232,4
1233,10
1234,6
1235,13
1236,15
1237,9
1238,10
1239,13
1240,10
1241,7
1242,8
1243,10
1244,11
1245,5
1246,11
1247,6
1248,17
1249,11
1250,10
1251,5
1252,10
1253,9
1254,7
1255,9
1256,7
1257,6
1258,10
1259,12
1260,11
1261,10
1262,14
1263,9
1264,13
1265,14
1266,16
1267,11
1268,11
1269,9
1270,8
1271,14
1272,11
1273,9
1274,21
1275,8
1276,11
1277,19
1278,12
1279,16
1280,9
1281,10
1282,11
1283,11
1284,10
1285,11
1286,9
1287,10
1288,10
1289,4
1290,7
1291,11
1292,16
1293,11
1294,10
1295,9
1296,5
1297,10
1298,8
1299,10
1300,9
1301,16
1302,9
1303,10
1304,7
1305,10
1306,7
1307,14
1308,5
1309,13
1310,6
1311,8
1312,14
1313,6
1314,12
1315,9
1316,5
1317,17
1318,8
1319,14
1320,6
1321,11
1322,10
1323,9
1324,10
1325,8
1326,14
1327,6
1328,11
1329,11
1330,1
1331,12
1332,8
1333,9
1334,9
1335,12
1336,9
1337,8
1338,8
1339,15
1340,8
1341,4
1342,16
1343,9
1344,13
1345,10
1346,13
1347,9
1348,6
1349,6
1350,20
1351,3
1352,10
1353,9
1354,7
1355,9
1356,5
1357,10
1358,10
1359,8
1360,11
1361,12
1362,11
1363,9
1364,5
1365,10
1366,12
1367,14
1368,10
1369,7
1370,11
1371,7
1372,14
1373,10
1374,17
1375,7
1376,22
1377,12
1378,9
1379,20
1380,4
1381,12
1382,9
1383,8
1384,18
1385,20
1386,17
1387,9
1388,9
1389,11
1390,8
1391,9
1392,10
1393,8
1394,9
1395,8
1396,6
1397,10
1398,13
1399,11
1400,11
1401,9
1402,9
1403,17
1404,7
1405,9
1406,11
1407,7
1408,20
1409,11
1410,9
1411,5
1412,10
1413,8
1414,9
1415,11
1416,6
1417,11
1418,8
1419,5
1420,15
1421,10
1422,16
1423,10
1424,7
1425,10
1426,9
1427,11
1428,5
1429,8
1430,19
1431,9
1432,13
1433,6
1434,11
1435,13
1436,16
1437,4
1438,8
1439,9
1440,10
1441,13
1442,6
1443,10
1444,9
1445,7
1446,6
1447,11
1448,8
1449,8
1450,12
1451,9
1452,13
1453,10
1454,10
1455,11
1456,11
1457,11
1458,11
1459,10
1460,11
1461,9
1462,9
1463,10
1464,9
1465,7
1466,8
1467,9
1468,9
1469,10
1470,11
1471,8
1472,12
1473,7
1474,7
1475,15
1476,8
1477,10
1478,10
1479,11
1480,10
1481,11
1482,11
1483,13
1484,10
1485,14
1486,10
1487,5
1488,10
1489,8
1490,13
1491,7
1492,15
1493,12
1494,8
1495,9
1496,10
1497,16
1498,9
1499,10
1500,7
1501,18
1502,13
1503,11
1504,13
1505,6
1506,10
1507,11
1508,9
1509,9
1510,11
1511,19
1512,13
1513,15
1514,10
1515,8
1516,9
1517,9
1518,8
1519,11
1520,10
1521,9
1522,7
1523,5
1524,7
1525,22
1526,9
1527,11
1528,5
1529,9
1530,11
1531,8
1532,8
1533,9
1534,9
1535,8
1536,6
1537,13
1538,9
1539,9
1540,8
1541,16
1542,11
1543,8
1544,9
1545,11
1546,11
1547,10
1548,9
1549,17
1550,8
1551,12
1552,9
1553,11
1554,17
1555,12
1556,7
1557,9
1558,12
1559,11
1560,20
1561,10
1562,13
1563,6
1564,8
1565,9
1566,13
1567,12
1568,14
1569,8
1570,10
1571,11
1572,9
1573,8
1574,15
1575,10
1576,7
1577,9
1578,11
1579,14
1580,7
1581,17
1582,7
1583,9
1584,9
1585,8
1586,14
1587,10
1588,11
1589,10
1590,11
1591,11
1592,4
1593,15
1594,5
1595,10
1596,11
1597,7
1598,8
1599,14
1600,8
1601,7
1602,9
1603,9
1604,9
1605,8
1606,19
1607,7
1608,12
1609,12
1610,8
1611,9
1612,5
1613,5
1614,18
1615,9
1616,10
1617,11
1618,7
1619,11
1620,11
1621,10
1622,17
1623,9
1624,8
1625,11
1626,13
1627,9
1628,14
1629,19
1630,20
1631,11
1632,9
1633,6
1634,14
1635,9
1636,18
1637,10
1638,10
1639,9
1640,5
1641,4
1642,13
1643,10
1644,14
1645,14
1646,8
1647,4
1648,12
1649,13
1650,7
1651,11
1652,6
1653,5
1654,11
1655,6
1656,13
1657,8
1658,9
1659,10
1660,7
1661,10
1662,10
1663,11
1664,9
1665,11
1666,12
1667,10
1668,12
1669,11
1670,11
1671,12
1672,8
1673,9
1674,14
1675,8
1676,8
1677,10
1678,13
1679,6
1680,10
1681,7
1682,8
1683,14
1684,11
1685,6
1686,8
1687,9
1688,20
1689,9
1690,10
1691,12
1692,8
1693,11
1694,10
1695,11
1696,11
1697,12
1698,8
1699,9
1700,9
1701,9
1702,10
1703,7
1704,14
1705,7
1706,9
1707,9
1708,10
1709,15
1710,7
1711,8
1712,9
1713,10
1714,7
1715,11
1716,4
1717,13
1718,9
1719,7
1720,10
1721,7
1722,14
1723,9
1724,19
1725,7
1726,10
1727,7
1728,9
1729,29
1730,10
1731,10
1732,16
1733,12
1734,9
1735,9
1736,12
1737,11
1738,11
1739,13
1740,9
1741,8
1742,10
1743,10
1744,9
1745,6
1746,7
1747,10
1748,7
1749,7
1750,9
1751,10
1752,13
1753,10
1754,8
1755,9
1756,8
1757,12
1758,9
1759,8
1760,9
1761,9
1762,14
1763,8
1764,9
1765,9
1766,13
1767,14
1768,9
1769,8
1770,7
1771,8
1772,11
1773,8
1774,10
1775,11
1776,12
1777,11
1778,9
1779,9
1780,14
1781,9
1782,10
1783,10
1784,10
1785,8
1786,13
1787,13
1788,9
1789,8
1790,7
1791,9
1792,13
1793,10
1794,8
1795,8
1796,8
1797,15
1798,13
1799,8
1800,11
1801,11
1802,8
1803,10
1804,12
1805,8
1806,15
1807,4
1808,13
1809,7
1810,11
1811,10
1812,10
1813,8
1814,8
1815,9
1816,9
1817,6
1818,11
1819,10
1820,10
1821,13
1822,10
1823,9
1824,9
1825,14
1826,13
1827,12
1828,8
1829,9
1830,5
1831,8
1832,11
1833,12
1834,8
1835,11
1836,8
1837,10
1838,12
1839,9
1840,9
1841,9
1842,20
1843,11
1844,16
1845,10
1846,21
1847,13
1848,21
1849,14
1850,10
1851,10
1852,8
1853,9
1854,10
1855,9
1856,6
1857,5
1858,11
1859,10
1860,8
1861,13
1862,10
1863,9
1864,21
1865,10
1866,10
1867,11
1868,10
1869,8
1870,19
1871,8
1872,7
1873,11
1874,8
1875,7
1876,9
1877,10
1878,10
1879,8
1880,7
1881,14
1882,12
1883,10
1884,19
1885,9
1886,8
1887,10
1888,10
1889,8
1890,15
1891,7
1892,9
1893,19
1894,8
1895,12
1896,8
1897,11
1898,6
1899,6
1900,4
1901,20
1902,11
1903,9
1904,7
1905,9
1906,4
1907,8
1908,6
1909,11
1910,14
1911,9
1912,8
1913,10
1914,9
1915,7
1916,6
1917,11
1918,11
1919,11
1920,6
1921,8
1922,9
1923,18
1924,7
1925,6
1926,11
1927,9
1928,7
1929,14
1930,9
1931,8
1932,9
1933,10
1934,6
1935,11
1936,15
1937,13
1938,10
1939,5
1940,9
1941,7
1942,4
1943,15
1944,12
1945,12
1946,9
1947,10
1948,7
1949,13
1950,9
1951,9
1952,11
1953,9
1954,15
1955,7
1956,12
1957,10
1958,6
1959,9
1960,12
1961,22
1962,13
1963,11
1964,9
1965,9
1966,13
1967,4
1968,10
1969,9
1970,15
1971,12
1972,9
1973,9
1974,12
1975,5
1976,7
1977,9
1978,10
1979,10
1980,8
1981,8
1982,5
1983,6
1984,11
1985,10
1986,10
1987,7
1988,10
1989,7
1990,10
1991,12
1992,11
1993,8
1994,17
1995,12
1996,11
1997,8
1998,9
1999,11
2000,12
2001,8
2002,10
2003,6
2004,8
2005,9
2006,8
2007,8
2008,10
2009,11
2010,12
2011,7
2012,8
2013,9
2014,6
2015,8
2016,9
2017,8
2018,11
2019,6
2020,8
2021,11
2022,11
2023,12
2024,6
2025,11
2026,8
2027,9
2028,21
2029,13
2030,11
2031,9
2032,11
2033,10
2034,8
2035,8
2036,10
2037,7
2038,13
2039,9
2040,9
2041,7
2042,4
2043,11
2044,14
2045,7
2046,10
2047,11
2048,5
2049,10
2050,11
2051,5
2052,6
2053,9
2054,11
2055,8
2056,15
2057,7
2058,9
2059,9
2060,10
2061,12
2062,8
2063,10
2064,12
2065,7
2066,12
2067,9
2068,10
2069,12
2070,9
2071,11
2072,21
2073,10
2074,10
2075,10
2076,7
2077,19
2078,10
2079,8
2080,11
2081,10
2082,23
2083,11
2084,11
2085,9
2086,9
2087,12
2088,9
2089,15
2090,7
2091,18
2092,10
2093,3
2094,13
2095,11
2096,10
2097,6
2098,12
2099,9
2100,9
2101,9
2102,7
2103,6
2104,8
2105,9
2106,11
2107,12
2108,7
2109,14
2110,11
2111,8
2112,13
2113,9
2114,8
2115,10
2116,7
2117,8
2118,9
2119,12
2120,9
2121,7
2122,15
2123,12
2124,9
2125,11
2126,16
2127,12
2128,14
2129,11
2130,8
2131,7
2132,8
2133,13
2134,10
2135,10
2136,9
2137,7
2138,12
2139,18
2140,9
2141,7
2142,8
2143,9
2144,11
2145,13
2146,8
2147,9
2148,17
2149,7
2150,10
2151,7
2152,11
2153,9
2154,16
2155,8
2156,10
2157,9
2158,8
2159,9
2160,11
2161,13
2162,10
2163,15
2164,10
2165,10
2166,7
2167,7
2168,12
2169,7
2170,7
2171,10
2172,14
2173,11
2174,6
2175,14
2176,8
2177,8
2178,8
2179,7
2180,6
2181,6
2182,9
2183,10
2184,9
2185,12
2186,12
2187,12
2188,6
2189,10
2190,11
2191,9
2192,9
2193,10
2194,7
2195,7
2196,11
2197,7
2198,13
2199,9
2200,9
2201,7
2202,7
2203,6
2204,8
2205,13
2206,8
2207,10
2208,10
2209,6
2210,6
2211,9
2212,11
2213,8
2214,7
2215,9
2216,5
2217,10
2218,10
2219,9
2220,7
2221,13
2222,10
2223,12
2224,8
2225,9
2226,16
2227,20
2228,12
2229,8
2230,18
2231,10
2232,6
2233,9
2234,13
2235,8
2236,13
2237,9
2238,9
2239,12
2240,6
2241,11
2242,9
2243,8
2244,12
2245,9
2246,8
2247,10
2248,18
2249,18
2250,7
2251,9
2252,11
2253,10
2254,10
2255,10
2256,8
2257,15
2258,9
2259,10
2260,7
2261,13
2262,16
2263,13
2264,15
2265,8
2266,10
2267,6
2268,13
2269,9
2270,19
2271,14
2272,10
2273,12
2274,10
2275,10
2276,10
2277,6
2278,12
2279,9
2280,12
2281,6
2282,6
2283,5
2284,10
2285,11
2286,10
2287,10
2288,8
2289,8
2290,8
2291,7
2292,11
2293,10
2294,8
2295,9
2296,6
2297,12
2298,9
2299,4
2300,9
2301,7
2302,9
2303,16
2304,9
2305,10
2306,8
2307,12
2308,21
2309,9
2310,8
2311,9
2312,6
2313,13
2314,8
2315,6
2316,9
2317,11
2318,5
2319,19
2320,10
2321,9
2322,11
2323,9
2324,8
2325,10
2326,11
2327,9
2328,8
2329,19
2330,6
2331,15
2332,12
2333,15
2334,10
2335,14
2336,5
2337,4
2338,9
2339,10
2340,6
2341,7
2342,5
2343,7
2344,23
2345,8
2346,16
2347,10
2348,7
2349,10
2350,8
2351,11
2352,10
2353,10
2354,9
2355,9
2356,14
2357,8
2358,8
2359,8
2360,10
2361,10
2362,6
2363,9
2364,6
2365,13
2366,14
2367,15
2368,6
2369,15
2370,8
2371,9
2372,12
2373,7
2374,9
2375,10
2376,10
2377,10
2378,6
2379,8
2380,10
2381,13
2382,11
2383,7
2384,8
2385,6
2386,14
2387,11
2388,8
2389,10
2390,16
2391,7
2392,11
2393,13
2394,11
2395,12
2396,12
2397,8
2398,8
2399,14
2400,6
2401,13
2402,9
2403,14
2404,12
2405,13
2406,11
2407,14
2408,11
2409,10
2410,11
2411,15
2412,15
2413,11
2414,11
2415,9
2416,7
2417,9
2418,9
2419,10
2420,9
2421,13
2422,12
2423,25
2424,8
2425,9
2426,12
2427,7
2428,10
2429,17
2430,8
2431,12
2432,11
2433,11
2434,15
2435,13
2436,7
2437,17
2438,8
2439,9
2440,8
2441,10
2442,9
2443,17
2444,10
2445,9
2446,15
2447,10
2448,12
2449,10
2450,5
2451,9
2452,9
2453,9
2454,8
2455,8
2456,7
2457,17
2458,7
2459,6
2460,10
2461,9
2462,11
2463,10
2464,11
2465,11
2466,8
2467,11
2468,9
2469,10
2470,7
2471,10
2472,14
2473,6
2474,7
2475,13
2476,10
2477,12
2478,10
2479,6
2480,10
2481,8
2482,13
2483,7
2484,11
2485,9
2486,12
2487,9
2488,5
2489,4
2490,8
2491,8
2492,11
2493,10
2494,7
2495,12
2496,9
2497,8
2498,10
2499,16
2500,13
2501,12
2502,9
2503,7
2504,10
2505,6
2506,9
2507,9
2508,11
2509,10
2510,9
2511,10
2512,9
2513,8
2514,11
2515,10
2516,17
2517,11
2518,19
2519,11
2520,13
2521,10
2522,10
2523,9
2524,6
2525,12
2526,7
2527,17
2528,9
2529,9
2530,14
2531,10
2532,7
2533,11
2534,9
2535,9
2536,9
2537,11
2538,11
2539,9
2540,11
2541,11
2542,7
2543,10
2544,9
2545,10
2546,5
2547,5
2548,12
2549,15
2550,13
2551,7
2552,8
2553,10
2554,10
2555,14
2556,9
2557,5
2558,5
2559,9
2560,6
2561,10
2562,17
2563,8
2564,11
2565,14
2566,8
2567,8
2568,9
2569,6
2570,7
2571,11
2572,12
2573,18
2574,7
2575,15
2576,10
2577,15
2578,8
2579,8
2580,11
2581,11
2582,16
2583,6
2584,18
2585,11
2586,6
2587,12
2588,14
2589,11
2590,9
2591,7
2592,10
2593,10
2594,8
2595,9
2596,13
2597,11
2598,8
2599,9
2600,7
2601,10
2602,11
2603,6
2604,10
2605,8
2606,14
2607,10
2608,7
2609,8
2610,7
2611,7
2612,9
2613,12
2614,10
2615,11
2616,12
2617,10
2618,15
2619,8
2620,16
2621,6
2622,9
2623,12
2624,15
2625,10
2626,10
2627,5
2628,11
2629,10
2630,6
2631,9
2632,9
2633,5
2634,5
2635,15
2636,8
2637,5
2638,4
2639,15
2640,8
2641,9
2642,9
2643,8
2644,9
2645,5
2646,15
2647,11
2648,7
2649,9
2650,10
2651,7
2652,11
2653,12
2654,11
2655,11
2656,6
2657,7
2658,11
2659,7
2660,11
2661,9
2662,15
2663,8
2664,15
2665,11
2666,9
2667,12
2668,8
2669,7
2670,10
2671,10
2672,10
2673,7
2674,7
2675,8
2676,8
2677,12
2678,9
2679,9
2680,7
2681,9
2682,11
2683,10
2684,13
2685,11
2686,13
2687,8
2688,11
2689,10
2690,13
2691,15
2692,12
2693,10
2694,11
2695,9
2696,7
2697,7
2698,12
2699,8
2700,9
2701,8
2702,10
2703,9
2704,11
2705,11
2706,10
2707,11
2708,7
2709,18
2710,8
2711,9
2712,8
2713,8
2714,11
2715,9
2716,14
2717,9
2718,10
2719,10
2720,14
2721,10
2722,7
2723,10
2724,8
2725,17
2726,14
2727,10
2728,6
2729,10
2730,8
2731,11
2732,11
2733,4
2734,5
2735,12
2736,10
2737,9
2738,19
2739,9
2740,11
2741,12
2742,13
2743,5
2744,13
2745,6
2746,7
2747,11
2748,9
2749,12
2750,9
2751,9
2752,13
2753,15
2754,8
2755,14
2756,8
2757,10
2758,9
2759,9
2760,10
2761,5
2762,7
2763,11
2764,11
2765,3
2766,5
2767,11
2768,10
2769,14
2770,10
2771,8
2772,9
2773,9
2774,11
2775,15
2776,10
2777,9
2778,3
2779,8
2780,6
2781,9
2782,10
2783,8
2784,13
2785,9
2786,11
2787,8
2788,13
2789,8
2790,9
2791,11
2792,10
2793,11
2794,11
2795,18
2796,7
2797,9
2798,12
2799,12
2800,7
2801,10
2802,8
2803,13
2804,10
2805,12
2806,7
2807,15
2808,8
2809,9
2810,8
2811,8
2812,9
2813,16
2814,9
2815,8
2816,11
2817,11
2818,20
2819,8
2820,9
2821,9
2822,9
2823,9
2824,7
2825,8
2826,7
2827,16
2828,10
2829,11
2830,11
2831,10
2832,10
2833,15
2834,8
2835,4
2836,10
2837,6
2838,16
2839,9
2840,11
2841,8
2842,15
2843,11
2844,3
2845,9
2846,9
2847,7
2848,7
2849,9
2850,6
2851,7
2852,9
2853,11
2854,7
2855,17
2856,10
2857,7
2858,8
2859,14
2860,12
2861,11
2862,9
2863,11
2864,4
2865,9
2866,10
2867,7
2868,13
2869,10
2870,8
2871,8
2872,11
2873,9
2874,9
2875,7
2876,9
2877,17
2878,15
2879,7
2880,8
2881,6
2882,11
2883,20
2884,8
2885,9
2886,11
2887,7
2888,9
2889,7
2890,9
2891,9
2892,8
2893,10
2894,12
2895,6
2896,17
2897,7
2898,9
2899,9
2900,9
2901,16
2902,9
2903,8
2904,13
2905,12
2906,14
2907,7
2908,9
2909,10
2910,11
2911,10
2912,4
2913,15
2914,8
2915,11
2916,10
2917,7
2918,9
2919,12
2920,11
2921,11
2922,8
2923,14
2924,7
2925,9
2926,11
2927,14
2928,12
2929,8
2930,18
2931,7
2932,8
2933,8
2934,9
2935,10
2936,7
2937,7
2938,5
2939,6
2940,8
2941,8
2942,8
2943,18
2944,21
2945,11
2946,18
2947,7
2948,21
2949,9
2950,12
2951,7
2952,10
2953,11
2954,19
2955,8
2956,9
2957,9
2958,6
2959,10
2960,6
2961,11
2962,12
2963,12
2964,11
2965,15
2966,7
2967,15
2968,10
2969,10
2970,8
2971,9
2972,8
2973,13
2974,11
2975,13
2976,11
2977,9
2978,8
2979,7
2980,8
2981,5
2982,11
2983,11
2984,9
2985,8
2986,17
2987,14
2988,6
2989,7
2990,7
2991,11
2992,10
2993,9
2994,15
2995,7
2996,9
2997,10
